Код;Название;Краткое описание;Производитель;Артикул;Страна происхождения;Раздел 1;Раздел 2; Раздел 3; Остаток;Розничная;Розничная спец;Оптовая;Оптовая спец;Валюта 1;Валюта 2;Валюта 3;Валюта 4;Мин розничная цена;Мин оптовая цена;Размер скидки розн;Размер скидки опт;Количество для заказа (опт);Яндекс.Маркет;Только для розницы;
D00029586;Станок универсальный по дереву Корвет-322;Мощность 1500 Вт, напряжение 220 В, функции: строгание, распиловка, сверление, фрезеровка вес 135 кг.;Энкор;93220;Китай;Станки;Универсальные станки по дереву;;1;128700;;112381;;RUB;;RUB;;128700;112381;;;1;0;0
D00028180;Станок универсальный по дереву Корвет-323;Мощность 2200 Вт, напряжение 220 В, функции: строгание, распиловка, рейсмус, сверление, фрезеровка вес 240 кг.;Энкор;93230;КНР;Станки;Универсальные станки по дереву;;2;197000;;172020;;RUB;;RUB;;197000;172020;;;1;0;0
K00033798;Станок фрезерный по дереву Корвет-82;Мощность 1500 Вт, напряжение 220 В, ход фрезы 40 мм, диаметр цанг 6, 8, 12 мм, рабочий стол 610х360 мм, вес 30 кг.;Энкор;90820;Китай;Станки;Фрезерные станки;;3;35000;;26845;;RUB;;RUB;;35000;26845;;;1;1;0
D00026147;Станок фрезерный по дереву Корвет-83;Мощность 750 Вт, напряжение 220 В, ход фрезы 22 мм, диметр цанг 8, 12 мм, рабочий стол 610х480 мм, вес 86 кг;Энкор;90830;Китай;Станки;Фрезерные станки;;1;85000;;65195;;RUB;;RUB;;85000;65195;;;1;0;0
D00026558;Станок фрезерный по дереву Корвет-84;Мощность 750 Вт, напряжение 220 В, ход фрезы 75 мм, диметр цанг 8, 12 мм, рабочий стол 610х534 мм, вес 123 кг;Энкор;90840;Китай;Станки;Фрезерные станки;;2;123100;;107491;;RUB;;RUB;;123100;107491;;;1;0;0
D00026148;Станок фрезерный по дереву Корвет-85;Мощность 2250 Вт, напряжение 220 В, ход фрезы 90 мм, диметр цанг 8, 12 мм, рабочий стол 690х555 мм, вес 195 кг;Энкор;90850;Китай;Станки;Фрезерные станки;;2;156000;;136219;;RUB;;RUB;;156000;136219;;;1;0;0
D00026559;Станок фрезерный по дереву Корвет-86;Мощность 2200 Вт, напряжение 220 В, ход фрезы 80 мм, диметр цанг 8, 12 мм, рабочий стол 680х590 мм, вес 176 кг;Энкор;90860;Китай;Станки;Фрезерные станки;;2;223900;;195509;;RUB;;RUB;;223900;195509;;;1;0;0
D00029972;Станок фрезерный по металлу Корвет-412;Мощность 150 Вт, напряжение 220 В, диаметр сверления 10  мм, диаметр фрезерования 10/20 мм,  вес 30 кг.;Энкор;94120;КНР;Станки;Фрезерные станки;;1;101700;;78004;;RUB;;RUB;;101700;78004;;;1;0;0
D00029974;Станок фрезерный по металлу Корвет-413;Мощность 350 Вт, напряжение 220 В, диаметр сверления 13  мм, диаметр фрезерования 16/30 мм, вес 47 кг.;Энкор;94130;Россия;Станки;Фрезерные станки;;2;111200;;97100;;RUB;;RUB;;111200;97100;;;1;0;0
D00044915;Станок фуговальный Patriot WW160;Мощность 1600 Вт, напряжение 220 В, глубина строгания 3 мм, рабочий стол 582х155 мм, вес 10,31 кг;Patriot;170300160;Китай;Станки;Фуговальные станки;;2;24990;;19077;;RUB;;RUB;;24990;19077;;;1;0;0
D00049723;Станок шлифовальный Корвет 51Л;Мощность 350 Вт,  напряжение 220 В, диаметр шлифовального круга 150 мм, рабочий стол 190х125 мм, вес 12 кг.;Энкор;90511;КНР;Станки;Шлифовальные станки;;3;12210;;9365;;RUB;;RUB;;12210;9365;;;1;0;0
D00026426;Станок шлифовальный Корвет-50;Мощность 750 Вт,  напряжение 220 В, диаметр шлифовального круга 305 мм, рабочий стол 440х150 мм, вес 33 кг.;Энкор;90500;КНР;Станки;Шлифовальные станки;;1;28300;;21706;;RUB;;RUB;;28300;21706;;;1;1;0
D00076257;Станок шлифовальный Корвет-50 БУ;БУ. Гарантия 30 дней. Товар в хорошем состоянии. Новый магнитный пускатель.;БУ;90500 БУ;Китай;Станки;Шлифовальные станки;;1;24805;16164;17590;14056;RUB;RUB;RUB;RUB;16164;14056;34,8357186051199;20,0909607731666;1;1;0
D00026473;Станок шлифовальный Корвет-51;Мощность 375 Вт,  напряжение 220 В, диаметр шлифовального круга 150 мм, рабочий стол 290х290 мм, вес 18 кг.;Энкор;90510;Китай;Станки;Шлифовальные станки;;1;17150;;13154;;RUB;;RUB;;17150;13154;;;1;1;0
D00029979;Станок шлифовальный Корвет-58;Мощность 2200 Вт,  напряжение 220 В, шлифлента 2515х152 мм, рабочий стол 840х300 мм, вес 148 кг.;Энкор;90580;Китай;Станки;Шлифовальные станки;;1;100200;;87495;;RUB;;RUB;;100200;87495;;;1;1;0
D00063429;Станок шлифовальный Корвет-59-92;Мощность 5500 Вт,  напряжение 380 В, рабочий стол 940х870 мм, вес 480 кг.;Энкор;90590;Россия;Станки;Шлифовальные станки;;2;544000;;475021;;RUB;;RUB;;544000;475021;;;1;0;0
D00080884;Станция нас. UNIPUMP AUTO JET 80 S Дефект упаковки;Полная грантия. Мощность 600 Вт, производительность 50 л/мин, глубина забора воды 8 м, напор 38 м, объем бака 24 л.;УЦЕНКА;95733 У;Россия;Насосы;Насосные станции;;1;13699;12290;10275;9190;RUB;RUB;RUB;RUB;12290;9190;10,2854222935981;10,5596107055961;1;0;0
D00080496;Станция нас. UNIPUMP АКВАРОБОТ JET 100L-24 Уценена;Гарантия полная. Мощность 750 Вт, производительность 60 л/мин, глубина забора воды 8 м, напор 43 м, объем бака 24 л.;УЦЕНКА;24363 У;Россия;Насосы;Насосные станции;;1;15431;14970;11574;11190;RUB;RUB;RUB;RUB;14970;11190;2,98749270948091;3,3177812337999;1;0;0
D00083962;Станция нас.Aquario AUTO AJC-81B(M)Дефект упаковки;Новая с полной гарантией. Упаковка повреждена. Мощ.820 Вт, произв.45 л/мин, глуб.забора воды 8 м, напор 46 м,24 л.;УЦЕНКА;7319 У;Россия;Насосы;Насосные станции;;1;29256;26290;18317;16470;RUB;RUB;RUB;RUB;26290;16470;10,1380913316926;10,0835289621663;1;0;0
D00079981;Станция нас.Aquario AUTO AMH-125-6P (50л.) Уценена;Гарантия полная. Мощность 1450 Вт, производительность 105 л/мин, глубина забора воды 8 м, напор 55 м, объем бака 50 л.;УЦЕНКА;7814 У;Россия;Насосы;Насосные станции;;1;36480;32790;26266;23590;RUB;RUB;RUB;RUB;32790;23590;10,1151315789474;10,1880758394883;1;0;0
D00082004;Станция насос. Aquario AUTO AJC-101В (50л) Уценка;Новыя с полной гарантией. Упаковка повреждена;УЦЕНКА;7650 У;Россия;Насосы;Насосные станции;;1;27876;25770;17453;16090;RUB;RUB;RUB;RUB;25770;16090;7,55488592337495;7,80954563685326;1;0;0
D00079037;Станция насос.Aquario AUTO ADB-40(Н)тюнинг Уценена;Полная гарантия.Мощ. 450 Вт, произв.38 л/мин, глубина забора воды 7 м, напор 40 м, объем бака 18л, защита от сухого хода;УЦЕНКА;7240 У;Россия;Насосы;Насосные станции;;1;15232;14470;10967;10390;RUB;RUB;RUB;RUB;14470;10390;5,00262605042017;5,26123826023525;1;0;0
D00083611;Станция насос.UNIPUMP АКВАРОБОТ ECOJET80 LA Уценка;Новая с полной гарантией. Упаковка повреждена. На корпусе изделия потертости.Мощность 600 Вт, произ. 50 л/ми;УЦЕНКА;50093 У;Россия;Насосы;Насосные станции;;1;10843;8670;8133;6490;RUB;RUB;RUB;RUB;8670;6490;20,0405791755049;20,2016476085085;1;0;0
D00001913;Станция насосная Aquario AUTO ADB-35;Мощность 430 Вт, производительность 35 л/мин, глубина забора воды 7 м, напор 35 м, объем бака 18 л;Aquario;7435;Россия;Насосы;Насосные станции;;1;16047;;10189;;RUB;;RUB;;16047;10189;;;1;0;0
D00004449;Станция насосная Aquario AUTO ADB-35 (8 L);Мощность 430 Вт, производительность 35 л/мин, глубина забора воды 7 м, напор 35 м, объем бака 8 л;Aquario;7438;Россия;Насосы;Насосные станции;;1;14305;;9083;;RUB;;RUB;;14305;9083;;;1;0;0
D00011364;Станция насосная Aquario AUTO ADB-35 (8 L) тюнинг;Мощность 430 Вт, производительность 35 л/мин, глубина забора воды 7 м, напор 35 м, объем бака 8 л, защита от сухого хода;Aquario;7238;Россия;Насосы;Насосные станции;;1;16313;;10358;;RUB;;RUB;;16313;10358;;;1;0;0
D00011365;Станция насосная Aquario AUTO ADB-35 (Н) тюнинг;Мощность 430 Вт, производительность 35 л/мин, глубина забора воды 7 м, напор 35 м, объем бака 18 л, защита от сухого ход;Aquario;7235;Россия;Насосы;Насосные станции;;1;18082;;11482;;RUB;;RUB;;18082;11482;;;1;0;0
D00076872;Станция насосная Aquario AUTO ADB-35(8 L)Без упак;Товар новый. Без упаковки. Мощность 430 Вт,производительность 35 л/мин, глуб.забора воды 7 м, напор 35 м, объем бака 8 л;УЦЕНКА;7438У;Россия;Насосы;Насосные станции;;1;10389;9870;7857;7460;RUB;RUB;RUB;RUB;9870;7460;4,99566849552411;5,05281914216622;1;0;0
D00024165;Станция насосная Aquario AUTO ADB-35-mini;Мощность 430 Вт, производительность 35 л/мин, глубина забора воды 7 м, напор 35 м, объем бака 2 л;Aquario;7437;Россия;Насосы;Насосные станции;;1;11327;;7192;;RUB;;RUB;;11327;7192;;;1;0;0
D00001912;Станция насосная Aquario AUTO ADB-40;Мощность 450 Вт, производительность 38 л/мин, глубина забора воды 7 м, напор 40 м, объем бака 18 л.;Aquario;7440;Россия;Насосы;Насосные станции;;1;18082;;11482;;RUB;;RUB;;18082;11482;;;1;0;0
D00023401;Станция насосная Aquario AUTO ADB-40 (Н) тюнинг;Мощность 450 Вт, производительность 38 л/мин, глубина забора воды 7 м, напор 40 м, объем бака 18л, защита от сухого хода;Aquario;7240;Россия;Насосы;Насосные станции;;1;19969;;12680;;RUB;;RUB;;19969;12680;;;1;0;0
D00001914;Станция насосная Aquario AUTO ADB-60;Мощность 760 Вт, производительность 40 л/мин, глубина забора воды 7 м, напор 55 м, объем бака 18 л.;Aquario;7460;Россия;Насосы;Насосные станции;;1;20389;;12947;;RUB;;RUB;;20389;12947;;;1;0;0
D00011366;Станция насосная Aquario AUTO ADB-60 (Н) тюнинг;Мощность 760 Вт, производительность 40 л/мин, глубина забора воды 7 м, напор 55 м, объем бака18 л, защита от сухого хода;Aquario;7260;Россия;Насосы;Насосные станции;;1;22696;;14411;;RUB;;RUB;;22696;14411;;;1;1;0
K00033545;Станция насосная Aquario AUTO AJC-101;Мощность 1000 Вт, производительность 50 л/мин, глубина забора воды 8 м, напор 52 м, объем бака 18 л.;Aquario;7613;Россия;Насосы;Насосные станции;;1;26745;;16983;;RUB;;RUB;;26745;16983;;;1;0;0
K00034389;Станция насосная Aquario AUTO AJC-101 (Н) тюнинг;Мощность 1000 Вт, производительность 50 л/мин, глубина забора воды 8м, напор 52м, объем бака 18л, защита от сухого хода;Aquario;7301;Россия;Насосы;Насосные станции;;1;28842;;18314;;RUB;;RUB;;28842;18314;;;1;0;0
D00080886;Станция насосная Aquario AUTO AJC-101(M);Мощность 1000 Вт, производительность 55 л/мин, глубина забора воды 7м, напор 52м, объем бака 18л, защита от сухого хода;Aquario;7304;Россия;Насосы;Насосные станции;;0;32618;;20712;;RUB;;RUB;;32618;20712;;;1;0;0
K00034390;Станция насосная Aquario AUTO AJC-101B(H) тюнинг;Мощность 1000 Вт, производительность 60 л/мин, глубина забора воды 8 м, напор 54м, объем бака 24л, защита от сухого хода;Aquario;7312;Россия;Насосы;Насосные станции;;1;30205;;19180;;RUB;;RUB;;30205;19180;;;1;0;0
D00080888;Станция насосная Aquario AUTO AJC-101B(M);Мощность 1000 Вт, производительность 55 л/мин, глубина забора воды 7м, напор 52м, объем бака 18л;Aquario;7302;Россия;Насосы;Насосные станции;;1;33982;;21578;;RUB;;RUB;;33982;21578;;;1;0;0
D00080889;Станция насосная Aquario AUTO AJC-101B(M) - 50л;Мощность 1000 Вт, производительность 55 л/мин, глубина забора воды 7м, напор 52м, объем бака 5л;Aquario;7303А;Россия;Насосы;Насосные станции;;1;37653;;23909;;RUB;;RUB;;37653;23909;;;1;0;0
K00033342;Станция насосная Aquario AUTO AJC-101В;Мощность 1000 Вт, производительность 60 л/мин, глубина забора воды 8 м, напор 54 м, объем бака 24 л.;Aquario;7614;Россия;Насосы;Насосные станции;;1;28109;;17849;;RUB;;RUB;;28109;17849;;;1;0;0
K00034392;Станция насосная Aquario AUTO AJC-101В (50л);Мощность 1000 Вт, производительность 60 л/мин, глубина забора воды 8 м, напор 54 м, объем бака 50 л.;Aquario;7650;Россия;Насосы;Насосные станции;;1;31780;;20180;;RUB;;RUB;;31780;20180;;;1;0;0
D00001920;Станция насосная Aquario AUTO AJC-125C;Мощность 1150 Вт, производительность 80 л/мин, глубина забора воды 8 м, напор 45 м, объем бака 24 л.;Aquario;7615;Россия;Насосы;Насосные станции;;1;29200;;18542;;RUB;;RUB;;29200;18542;;;1;0;0
D00022264;Станция насосная Aquario AUTO AJC-125C (50л);Мощность 1150 Вт, производительность 80 л/мин, глубина забора воды 8 м, напор 45 м, объем бака 50 л.;Aquario;7616;Россия;Насосы;Насосные станции;;1;32869;;20871;;RUB;;RUB;;32869;20871;;;1;0;0
D00023404;Станция насосная Aquario AUTO AJC-125C (Н) тюнинг;Мощность 1150 Вт, производительность 80 л/мин, глубина забора воды 8 м, напор 45м, объем бака 24л, защита от сухого хода;Aquario;7315;Россия;Насосы;Насосные станции;;1;31193;;19807;;RUB;;RUB;;31193;19807;;;1;0;0
D00080899;Станция насосная Aquario AUTO AJC-125C(M);Мощность 1150 Вт, производительность 80 л/мин, глубина забора воды 8 м, напор 45 м, объем бака 24 л.;Aquario;7325;Россия;Насосы;Насосные станции;;1;34967;;22204;;RUB;;RUB;;34967;22204;;;1;0;0
D00080900;Станция насосная Aquario AUTO AJC-125C(M) -50л;Мощность 1150 Вт, производительность 80 л/мин, глубина забора воды 8 м, напор 45 м, объем бака 50 л.;Aquario;7326;Россия;Насосы;Насосные станции;;3;38702;;24575;;RUB;;RUB;;38702;24575;;;1;0;0
D00078136;Станция насосная Aquario AUTO AJC-125C(Н) Без упак;Мощность 1150 Вт, производительность 80 л/мин, глубина забора воды 8 м, напор 45м, объем бака 24л, защита от сухого хода;УЦЕНКА;7315 У;Россия;Насосы;Насосные станции;;1;23792;23290;17130;16790;RUB;RUB;RUB;RUB;23290;16790;2,10995292535306;1,98482194979568;1;0;0
D00041889;Станция насосная Aquario AUTO AJC-60 Уценка;Новая с полной гарантией.Царапина на баке.Мощ.550 Вт, произв.40 л/мин, глубина забора воды 8 м, напор 38 м,бак 18 л.;УЦЕНКА;7660 У;Россия;Насосы;Насосные станции;;1;21438;19290;13613;12190;RUB;RUB;RUB;RUB;19290;12190;10,0195913797929;10,4532432233894;1;0;0
D00001919;Станция насосная Aquario AUTO AJC-60C;Мощность 550 Вт, производительность 40 л/мин, глубина забора воды 8 м, напор 38 м, объем бака 18 л.;Aquario;7660;Россия;Насосы;Насосные станции;;1;21438;;13613;;RUB;;RUB;;21438;13613;;;1;0;0
D00021625;Станция насосная Aquario AUTO AJC-60C (Н) тюнинг;Мощность 550 Вт, производительность 40 л/мин, глубина забора воды 8 м, напор38 м, объем бака18 л., защита от сухого хода;Aquario;7360;Россия;Насосы;Насосные станции;;1;23284;;14785;;RUB;;RUB;;23284;14785;;;1;0;0
D00080901;Станция насосная Aquario AUTO AJC-61C(M);Мощность 550 Вт, производительность 40 л/мин, глубина забора воды 8 м, напор 38 м, объем бака 18 л.;Aquario;7362;Россия;Насосы;Насосные станции;;1;27375;;17383;;RUB;;RUB;;27375;17383;;;1;0;0
K00033553;Станция насосная Aquario AUTO AJC-81;Мощность 820 Вт, производительность 45 л/мин, глубина забора воды 8 м, напор 46 м, объем бака 24 л.;Aquario;7682;Россия;Насосы;Насосные станции;;1;25529;;16210;;RUB;;RUB;;25529;16210;;;1;0;0
K00034391;Станция насосная Aquario AUTO AJC-81 (Н) тюнинг;Мощность 800 Вт, производительность 45 л/мин, глубина забора воды 8 м, напор 46 м, объем бака 24л, защита от сухого хода;Aquario;7308;Россия;Насосы;Насосные станции;;1;27625;;17541;;RUB;;RUB;;27625;17541;;;1;0;0
D00080902;Станция насосная Aquario AUTO AJC-81(M);Мощность 820 Вт, производительность 45 л/мин, глубина забора воды 8 м, напор 46 м, объем бака 24 л.;Aquario;7318;Россия;Насосы;Насосные станции;;1;31402;;19940;;RUB;;RUB;;31402;19940;;;1;0;0
K00033526;Станция насосная Aquario AUTO AJC-81B;Мощность 850 Вт, производительность 45 л/мин, глубина забора воды 8 м, напор 45 м, объем бака 24 л.;Aquario;7683;Россия;Насосы;Насосные станции;;1;27060;;17183;;RUB;;RUB;;27060;17183;;;1;0;0
D00080903;Станция насосная Aquario AUTO AJC-81B(M);Мощность 820 Вт, производительность 45 л/мин, глубина забора воды 8 м, напор 46 м, объем бака 24 л.;Aquario;7319;Россия;Насосы;Насосные станции;;1;33353;;21179;;RUB;;RUB;;33353;21179;;;1;0;0
K00034356;Станция насосная Aquario AUTO AJS-100A;Мощность 1000 Вт, производительность 52 л/мин, глубина забора воды 8 м, напор 52 м, объем бака 24 л.;Aquario;7717;Россия;Насосы;Насосные станции;;1;31842;;20219;;RUB;;RUB;;31842;20219;;;1;0;0
K00034362;Станция насосная Aquario AUTO AJS-125A;Мощность 1150 Вт, производительность 80 л/мин, глубина забора воды 8 м, напор 50 м, объем бака 24 л.;Aquario;7712;Россия;Насосы;Насосные станции;;1;35555;;22577;;RUB;;RUB;;35555;22577;;;1;0;0
K00035515;Станция насосная Aquario AUTO AJS-125A 50Л;Мощность 1150 Вт, производительность 80 л/мин, глубина забора воды 8 м, напор 50 м, объем бака 50 л.;Aquario;7715;Россия;Насосы;Насосные станции;;1;39225;;24907;;RUB;;RUB;;39225;24907;;;1;0;0
K00035533;Станция насосная Aquario AUTO AJS-60A;Мощность 550 Вт, производительность 40 л/мин, глубина забора воды 8 м, напор 38 м, объем бака 18 л.;Aquario;7716;Россия;Насосы;Насосные станции;;1;24898;;15810;;RUB;;RUB;;24898;15810;;;1;0;0
D00001955;Станция насосная Aquario AUTO AMH-100-6P;Мощность1100 Вт, производительность 100 л/мин, глубина забора воды до 8 м, напор 45 м, объем бака 24 л.;Aquario;7810А;Россия;Насосы;Насосные станции;;3;37444;;23776;;RUB;;RUB;;37444;23776;;;1;0;0
D00020300;Станция насосная Aquario AUTO AMH-100-6P/ 50л;Мощность 1100 Вт, производительность 100 л/мин, глубина забора воды 8 м, напор 45 м, объем бака 50 л.;Aquario;7850;Россия;Насосы;Насосные станции;;2;41847;;26572;;RUB;;RUB;;41847;26572;;;1;0;0
D00001956;Станция насосная Aquario AUTO AMH-100-6S;Мощность 1100 Вт, производительность 100 л/мин, глубина забора воды 8 м, напор 45 м, объем бака 24 л.;Aquario;7811;Россия;Насосы;Насосные станции;;1;43631;;27705;;RUB;;RUB;;43631;27705;;;1;0;0
D00023399;Станция насосная Aquario AUTO AMH-100-6S (50Л);Мощность 1100 Вт, производительность 100 л/мин, глубина забора воды 8 м, напор 45 м, объем бака 50 л.;Aquario;7813;Россия;Насосы;Насосные станции;;1;47722;;30303;;RUB;;RUB;;47722;30303;;;1;0;0
D00013226;Станция насосная Aquario AUTO AMH-125-6P (50л.);Мощность 1450 Вт, производительность 105 л/мин, глубина забора воды 8 м, напор 55 м, объем бака 50 л.;Aquario;7814;Россия;Насосы;Насосные станции;;1;47825;;30368;;RUB;;RUB;;47825;30368;;;1;0;0
D00023400;Станция насосная Aquario AUTO AMH-125-6S (50л.);Мощность 450 Вт, производительность 105 л/мин, глубина забора воды 8 м, напор 55 м, объем бака 50 л.;Aquario;7815;Россия;Насосы;Насосные станции;;0;51496;;32699;;RUB;;RUB;;51496;32699;;;1;0;0
D00001954;Станция насосная Aquario AUTO AMH-60-4P;Мощность 700 Вт, производительность 60 л/мин, глубина забора воды 8 м, напор 31 м, объем бака 18 л.;Aquario;7808;Россия;Насосы;Насосные станции;;2;30731;;19514;14900;RUB;;RUB;RUB;30731;14900;;23,6445628779338;1;0;0
D00045728;Станция насосная Aquario AUTO AMH-80-4P;Мощность 950 Вт, производительность 60 л/мин, глубина забора воды до 7,5 м, напор 42 м, объем бака 18 л.;Aquario;7800;Россия;Насосы;Насосные станции;;2;38387;;24375;;RUB;;RUB;;38387;24375;;;1;0;0
D00079723;Станция насосная AquarioAUTO AJC-125C(50л) Уценена;Без упаковки. Гарантия полная. Мощ.1150 Вт, произв.80 л/мин, глубина забора воды 8 м, напор 45 м, объем бака 50 л.;УЦЕНКА;7616 У;Россия;Насосы;Насосные станции;;1;25072;23790;18052;16990;RUB;RUB;RUB;RUB;23790;16990;5,11327377153797;5,88300465322402;1;0;0
D00079928;Станция насосная BELAMOS XA 05 ALL;Мощность 370 Вт, производительность 33 л/мин, глубина забора воды 8 м, напор 35 м, объем бака 19 л;BELAMOS;XA 05 ALL;Китай;Насосы;Насосные станции;;1;11820;;7882;;RUB;;RUB;;11820;7882;;;1;1;0
D00079929;Станция насосная BELAMOS XA 06 ALL;Мощность 600 Вт, производительность 50 л/мин, глубина забора воды 8 м, напор 33 м, объем бака 19 л;BELAMOS;XA 06 ALL;Китай;Насосы;Насосные станции;;1;16827;;11221;;RUB;;RUB;;16827;11221;;;1;1;0
D00079930;Станция насосная BELAMOS XA 08 ALL;Мощность 800 Вт, производительность 58 л/мин, глубина забора воды 8 м, напор 40 м, объем бака 19 л;BELAMOS;XA 08 ALL;Китай;Насосы;Насосные станции;;1;14323;;9552;;RUB;;RUB;;14323;9552;;;1;1;0
D00083659;Станция насосная BELAMOS XA 08 ALL БУ;БУ. Срок гарантии 30 дней. В рабочем состоянии.Мощность 800 Вт, производительность 58 л/мин, глубина забора воды 8 м;БУ;XA 08 ALL БУ;Китай;Насосы;Насосные станции;;1;14115;8460;10020;5990;RUB;RUB;RUB;RUB;8460;5990;40,0637619553666;40,2195608782435;1;1;0
D00079933;Станция насосная BELAMOS XA 11 ALL;Мощность 1100 Вт, производительность 67 л/мин, глубина забора воды 8 м, напор 45 м, объем бака 19 л;BELAMOS;XA11ALL;Китай;Насосы;Насосные станции;;3;15853;;10572;;RUB;;RUB;;15853;10572;;;1;1;0
D00079934;Станция насосная BELAMOS XA 13 ALL;Мощность 1300 Вт, производительность 70 л/мин, глубина забора воды 8 м, напор 47 м, объем бака 19 л;BELAMOS;XA 13 ALL;Китай;Насосы;Насосные станции;;1;16409;;10943;;RUB;;RUB;;16409;10943;;;1;1;0
D00079935;Станция насосная BELAMOS XI 08 ALL;Мощность 800 Вт, производительность 53 л/мин, глубина забора воды 8 м, напор 40 м, объем бака 19 л;BELAMOS;XI 08 ALL;Китай;Насосы;Насосные станции;;1;15575;;10386;;RUB;;RUB;;15575;10386;;;1;1;0
D00079936;Станция насосная BELAMOS XI 11 ALL;Мощность1100 Вт, производительность 67 л/мин, глубина забора воды 8 м, напор 45 м, объем бака 19 л;BELAMOS;XI 11 ALL;Китай;Насосы;Насосные станции;;1;16131;;10757;;RUB;;RUB;;16131;10757;;;1;1;0
D00079937;Станция насосная BELAMOS XI 13 ALL;Мощность 1300 Вт, производительность 70 л/мин, глубина забора воды 8 м, напор 47 м, объем бака 19 л;BELAMOS;XI 13 ALL;Китай;Насосы;Насосные станции;;1;16687;;11128;;RUB;;RUB;;16687;11128;;;1;1;0
D00079939;Станция насосная BELAMOS XK 06 ALL;Мощность 600 Вт, производительность 53 л/мин, глубина забора воды 8 м, напор 35 м, объем бака 19 л;BELAMOS;XK 06 ALL;Китай;Насосы;Насосные станции;;1;15158;;10108;;RUB;;RUB;;15158;10108;;;1;1;0
D00079940;Станция насосная BELAMOS XK 08 ALL;Мощность 800 Вт, производительность 53 л/мин, глубина забора воды 8 м, напор 40 м, объем бака 19 л;BELAMOS;XK 08 ALL;Китай;Насосы;Насосные станции;;1;15575;;10386;;RUB;;RUB;;15575;10386;;;1;1;0
D00079938;Станция насосная BELAMOS XP 04 E;Мощность 340 Вт, производительность 28 л/мин, глубина забора воды 8 м, напор 25 м, объем бака 1 л;BELAMOS;XP 04 E;Китай;Насосы;Насосные станции;;1;6533;;4357;;RUB;;RUB;;6533;4357;;;1;1;0
D00081730;Станция насосная BELAMOS XP 04 E Уценена;Выставочный экземляр. Мощность 340 Вт, производительность 28 л/мин, глубина забора воды 8 м, напор 25 м, объем бака 1 л;УЦЕНКА;XP 04 E У;Китай;Насосы;Насосные станции;;1;6533;4890;4638;3490;RUB;RUB;RUB;RUB;4890;3490;25,149242308281;24,7520482966796;1;1;0
D00083628;Станция насосная Elitech САВ 1000-24Н;Мощность 1000 Вт, производительность 53 л/мин, глубина забора воды 8 м, напор 44 м, объем бака 24 л.;Elitech;205663;Китай;Насосы;Насосные станции;;1;11990;;9223;;RUB;;RUB;;11990;9223;;;1;0;0
D00083630;Станция насосная Elitech САВ 1000-24П;Мощность 1000 Вт, производительность 53 л/мин, глубина забора воды 8 м, напор 44 м, объем бака 24 л.;Elitech;205653;Китай;Насосы;Насосные станции;;1;11790;;9069;;RUB;;RUB;;11790;9069;;;1;0;0
D00083631;Станция насосная Elitech САВ 1000-24Ч;Мощность 1000 Вт, производительность 53 л/мин, глубина забора воды 8 м, напор 44 м, объем бака 24 л.;Elitech;205658;Китай;Насосы;Насосные станции;;1;11990;;9223;;RUB;;RUB;;11990;9223;;;1;0;0
D00083633;Станция насосная Elitech САВ 1200-24Н;Мощность 1200 Вт, производительность 58 л/мин, глубина забора воды 8 м, напор 46 м, объем бака 24 л.;Elitech;205665;Китай;Насосы;Насосные станции;;1;12690;;9762;;RUB;;RUB;;12690;9762;;;1;0;0
D00083635;Станция насосная Elitech САВ 1200-24П;Мощность 1200 Вт, производительность 58 л/мин, глубина забора воды 8 м, напор 46 м, объем бака 24 л.;Elitech;205655;Китай;Насосы;Насосные станции;;1;12390;;9531;;RUB;;RUB;;12390;9531;;;1;0;0
D00083636;Станция насосная Elitech САВ 1200-24Ч;Мощность 1200 Вт, производительность 58 л/мин, глубина забора воды 8 м, напор 46 м, объем бака 24 л.;Elitech;205660;Китай;Насосы;Насосные станции;;0;12490;;9608;;RUB;;RUB;;12490;9608;;;1;0;0
D00083637;Станция насосная Elitech САВ 1200-50Н;Мощность 1200 Вт, производительность 58 л/мин, глубина забора воды 8 м, напор 46 м, объем бака 50 л.;Elitech;205666;Китай;Насосы;Насосные станции;;1;15490;;11915;;RUB;;RUB;;15490;11915;;;1;0;0
D00083638;Станция насосная Elitech САВ 1200-50П;Мощность 1200 Вт, производительность 58 л/мин, глубина забора воды 8 м, напор 46 м, объем бака 50 л.;Elitech;205656;Китай;Насосы;Насосные станции;;1;14990;;11531;;RUB;;RUB;;14990;11531;;;1;0;0
D00080704;Станция насосная Elitech САВ 1200-50Ч;Мощность 1200 Вт, производительность 65 л/мин, глубина забора воды 8 м, напор 50 м, объем бака 50 л.;Elitech;205661;Китай;Насосы;Насосные станции;;1;15490;;11915;;RUB;;RUB;;15490;11915;;;1;0;0
D00076490;Станция насосная Elitech САВ 400В/2;Мощность 400 Вт, производительность 40 л/мин, глубина забора воды 8 м, напор 35 м, объем бака 2 л.;Elitech;182178;Китай;Насосы;Насосные станции;;1;5990;;4608;;RUB;;RUB;;5990;4608;;;1;0;0
D00083639;Станция насосная Elitech САВ 800-19П;Мощность 800 Вт, производительность 50 л/мин, глубина забора воды 8 м, напор 40 м, объем бака 19 л.;Elitech;205651;Китай;Насосы;Насосные станции;;1;9490;;7300;;RUB;;RUB;;9490;7300;;;1;0;0
